,Bid_time,Price_strike,Mid_price,Underlying_mid_price,Mid_IV,Delta,Mid_price_diff,Bid_time_diff,Mid_IV_diff,Mid_price_ret,Mid_IV_diff_sign
36,37201509.0,312.5,8.725,313.045,0.23462622214103043,0.5237596880226292,-0.07500000000000107,76.0,-0.00208404520979405,-0.00855925339567006,-1.0
38,37201763.0,312.5,8.725,313.045,0.23462622214103043,0.5237596880226292,-0.07500000000000107,211.0,-0.00208404520979405,-0.00855925339567006,-1.0
41,37202187.0,312.5,8.8,313.045,0.23671026735082448,0.52378927838026,-0.049999999999998934,128.0,-0.0013893687125295096,-0.005665737535677196,-1.0
43,37202498.0,312.5,8.8,313.045,0.23671026735082448,0.52378927838026,-0.049999999999998934,274.0,-0.0013893687125295096,-0.005665737535677196,-1.0
44,37203489.0,312.5,8.783333333333333,313.015,0.2366835531967258,0.5232302736539296,-0.016666666666667496,991.0,-2.671415409868927e-05,-0.0018957351648992008,-1.0
45,37203502.0,312.5,8.475,313.015,0.22811576597222263,0.5230982581816868,-0.30833333333333357,13.0,-0.00856778722450316,-0.03573533305274773,-1.0
48,37203549.0,312.5,8.8,313.015,0.23714668171019548,0.5232381517161322,-0.7062499999999989,12.0,-0.002003639081577413,-0.07719775554130504,-1.0
50,37203619.0,312.5,8.8,313.015,0.23714668171019548,0.5232381517161322,-0.25,11.0,-0.006946994899023312,-0.028013036227674006,-1.0
51,37203660.0,312.5,8.7875,313.015,0.23679933527508584,0.5232322362954456,-0.012500000000001066,41.0,-0.00034734643510964114,-0.0014214643473776478,-1.0
53,37203700.0,312.5,8.7875,313.015,0.23679933527508584,0.5232322362954456,-0.012500000000001066,32.0,-0.00034734643510964114,-0.0014214643473776478,-1.0
56,37203712.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-0.6277777777777764,4.0,-0.0018071918145581567,-0.06890869285985504,-1.0
58,37203735.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-1.174999999999999,5.0,-0.032651774669724964,-0.1253302412917663,-1.0
61,37203875.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-1.174999999999999,65.0,-0.032651774669724964,-0.1253302412917663,-1.0
64,37203972.0,312.5,8.8,313.02,0.2370739774372411,0.5233298661864616,-0.2749999999999986,43.0,-0.007641680924721617,-0.030771658666753545,-1.0
67,37203983.0,312.5,8.8,313.02,0.2370739774372411,0.5233298661864616,-0.14999999999999858,7.0,-0.004168170404818539,-0.016901810802603025,-1.0
69,37204004.0,311.25,9.43125,313.02,0.23697924873403495,0.5466083804046562,0.625,3.0,-0.0002684015944086904,0.06856694686916871,-1.0
71,37204012.0,312.5,8.790000000000001,313.02,0.2367961009648801,0.5233252466083194,-0.009999999999999787,4.0,-0.0002778764723609939,-0.0011370097870751247,-1.0
74,37204046.0,312.5,8.8,313.02,0.2370739774372411,0.5233298661864616,-0.375,6.0,-0.010420513865188441,-0.04173067245647323,-1.0
77,37204080.0,312.5,8.775,313.015,0.23645198913953708,0.523226362158713,-0.17499999999999893,8.0,-0.00486287394041221,-0.019746762934834333,-1.0
80,37204168.0,312.5,8.8,313.025,0.237001260599131,0.5234216365629152,-0.00999999999999801,2.0,-0.0002778759749036408,-0.0011357184639271575,-1.0
82,37204186.0,312.5,8.816666666666668,313.025,0.2374643873273823,0.5234292018597486,-0.14444444444444393,2.0,-0.004013787294904814,-0.016250357598799673,-1.0
83,37204197.0,312.5,8.8,313.025,0.237001260599131,0.5234216365629152,-0.016666666666667496,11.0,-0.00046312672825130075,-0.0018921481520380377,-1.0
85,37204414.0,312.5,8.8,313.025,0.237001260599131,0.5234216365629152,-0.02499999999999858,98.0,-0.0006946902868638083,-0.002836881335199504,-1.0
86,37204415.0,312.5,8.783333333333333,313.025,0.23653813438513252,0.5234141458895003,-0.016666666666667496,1.0,-0.000463126213998466,-0.0018957351648992008,-1.0
88,37204558.0,312.5,8.783333333333333,313.025,0.23653813438513252,0.5234141458895003,-0.016666666666667496,142.0,-0.000463126213998466,-0.0018957351648992008,-1.0
90,37204693.0,312.5,8.8,313.03,0.236928531183664,0.5235134629100635,-0.02499999999999858,31.0,-0.0006946886057007662,-0.002836881335199504,-1.0
92,37204843.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-0.009999999999999787,20.0,-0.0002778746532174081,-0.0011357184639273798,-1.0
94,37205490.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-0.02499999999999858,74.0,-0.0009128802694695903,-0.002836881335199504,-1.0
96,37206299.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-0.016666666666667496,50.0,-0.000463124520928504,-0.0018921481520380377,-1.0
98,37207017.0,312.5,8.8,313.03,0.236928531183664,0.5235134629100635,-0.125,22.0,-0.0034734547024231344,-0.014104606181541935,-1.0
100,37207109.0,312.5,8.8,313.03,0.236928531183664,0.5235134629100635,-0.7928571428571427,2.0,-0.0018137181631508736,-0.08626705242977249,-1.0
101,37207110.0,312.5,8.783333333333333,313.03,0.23646540607638428,0.5235061662719254,-0.016666666666667496,1.0,-0.00046312510727972156,-0.0018957351648992008,-1.0
103,37207226.0,312.5,8.790000000000001,313.03,0.23665065605927785,0.5235090758508143,-0.009999999999999787,108.0,-0.00027787512438615103,-0.0011370097870751247,-1.0
105,37207288.0,312.5,8.8,313.00500000000005,0.23729205260934835,0.5230548902539489,-0.75,2.0,-0.0020237346675723855,-0.08178943300847812,-1.0
107,37207292.0,312.5,8.783333333333333,313.005,0.23682892168203404,0.5230466257097,-0.029166666666666785,2.0,-0.0008104794887813238,-0.003315181819125404,-1.0
110,37207344.0,312.5,8.791666666666668,313.01,0.23698780850902035,0.5231424483202574,-0.6749999999999989,1.0,-0.007115336457362176,-0.07397255337092971,-1.0
113,37207376.0,312.5,8.8,313.01,0.23721937343017768,0.5231464930920637,-1.174999999999999,1.0,-0.03265229879551823,-0.1253302412917663,-1.0
116,37207419.0,312.5,8.775,313.01,0.23652467907465036,0.5231344132117677,-0.049999999999998934,17.0,-0.0013893899425044265,-0.005681833467430834,-1.0
118,37207426.0,312.5,8.775,313.01,0.23652467907465036,0.5231344132117677,-0.049999999999998934,2.0,-0.0013893899425044265,-0.005681833467430834,-1.0
120,37207449.0,312.5,8.775,313.01,0.23652467907465036,0.5231344132117677,-0.025000000000000355,17.0,-0.0006946943555273255,-0.0028449521322313617,-1.0
122,37207459.0,312.5,8.8,313.01,0.23721937343017768,0.5231464930920637,-0.02499999999999858,9.0,-0.000694695586977101,-0.002836881335199504,-1.0
124,37207508.0,312.5,8.775,313.01,0.23652467907465036,0.5231344132117677,-0.049999999999998934,18.0,-0.0013893899425044265,-0.005681833467430834,-1.0
126,37207574.0,312.5,8.775,313.01,0.23652467907465036,0.5231344132117677,-0.025000000000000355,64.0,-0.0006946943555273255,-0.0028449521322313617,-1.0
128,37207617.0,312.5,8.775,313.01,0.23652467907465036,0.5231344132117677,-0.049999999999998934,18.0,-0.0013893899425044265,-0.005681833467430834,-1.0
130,37207684.0,312.5,8.775,313.01,0.23652467907465036,0.5231344132117677,-0.049999999999998934,4.0,-0.0013893899425044265,-0.005681833467430834,-1.0
132,37207695.0,312.5,8.775,313.005,0.23659735642609417,0.5230425203905931,-0.025000000000000355,2.0,-0.0006220170040835138,-0.0028449521322313617,-1.0
134,37207697.0,311.875,9.121875000000001,312.975,0.2379722543233654,0.5341079714433761,-0.284943181818182,1.0,-0.0036087929947342945,-0.030759389776083102,-1.0
136,37207708.0,312.5,8.8,312.985,0.23758264416057584,0.5226890355374714,-0.41785714285714093,5.0,-0.0016516220237570989,-0.04639087506520323,-1.0
138,37207722.0,312.5,8.8,312.985,0.23758264416057584,0.5226890355374714,-0.07499999999999929,11.0,-0.0020841199288186285,-0.008486613877318581,-1.0
139,37207724.0,312.5,8.575,312.985,0.23133035551345582,0.5225730086158009,-0.22500000000000142,2.0,-0.006252288647120019,-0.025900728432157353,-1.0
141,37207750.0,312.5,8.8,312.985,0.23758264416057584,0.5226890355374714,-0.14999999999999858,5.0,-0.0041682524389554665,-0.016901810802603025,-1.0
143,37207760.0,312.5,8.8,312.985,0.23758264416057584,0.5226890355374714,-0.14999999999999858,1.0,-0.0041682524389554665,-0.016901810802603025,-1.0
145,37207772.0,312.5,8.775,312.985,0.23688794023932025,0.5226755091308988,-0.08750000000000036,6.0,-0.0024314696664242408,-0.009922122506316364,-1.0
147,37207775.0,312.5,8.375,312.985,0.22577284759457186,0.522481191470181,-0.5,2.0,-0.013893916494822606,-0.0579872576503494,-1.0
150,37207811.0,312.5,8.275,312.985,0.22299411963631927,0.5224395387272374,-0.47499999999999964,6.0,-0.013199118015751687,-0.05581477910639645,-1.0
152,37207818.0,312.5,8.75,312.985,0.23619323765207095,0.5226621380908014,-0.025000000000000355,5.0,-0.0006947025872492962,-0.0028530689824065106,-1.0
154,37207865.0,312.5,8.775,312.985,0.23688794023932025,0.5226755091308988,-0.025000000000000355,33.0,-0.0006947039212555906,-0.0028449521322313617,-1.0
155,37207903.0,312.5,8.75,312.985,0.23619323765207095,0.5226621380908014,-0.025000000000000355,38.0,-0.0006947025872492962,-0.0028530689824065106,-1.0
158,37208057.0,312.5,8.75,312.995,0.2360479747467559,0.5228461129188844,-0.040000000000000924,104.0,-0.0011841593491598579,-0.004561011327562673,-1.0
163,37208227.0,312.5,8.775,312.995,0.2367426734268411,0.5228589028770436,-1.1999999999999993,62.0,-0.03334733430735895,-0.12817519342399752,-1.0
165,37208519.0,312.5,8.775,313.0,0.2366700212060905,0.5229506836316844,-0.025000000000000355,54.0,-0.0006946980537679559,-0.0028449521322313617,-1.0
167,37208684.0,312.5,8.775,313.01,0.23652467907465036,0.5231344132117677,-0.025000000000000355,6.0,-0.0006946943555273255,-0.0028449521322313617,-1.0
169,37208900.0,312.5,8.775,313.01,0.23652467907465036,0.5231344132117677,-0.025000000000000355,79.0,-0.0006946943555273255,-0.0028449521322313617,-1.0
172,37208948.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-0.01666666666666572,4.0,-0.0004631245209284762,-0.0018921481520378152,-1.0
174,37208978.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-0.05000000000000071,5.0,-0.0013893750591543186,-0.00566573753567742,-1.0
175,37208979.0,312.5,8.3375,313.035,0.22400425996709522,0.5234382097897061,-0.46250000000000036,1.0,-0.012851529211523938,-0.053988310242418736,-1.0
177,37208983.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-0.6049999999999986,3.0,-0.002770318820662754,-0.06648974126883274,-1.0
179,37209041.0,311.25,9.274999999999999,313.035,0.23238554469317074,0.5472778587547467,0.4499999999999993,22.0,-0.0051649314528823265,0.04973400567413838,-1.0
182,37209073.0,312.5,8.75,313.035,0.23546641854390837,0.5235842685046066,-0.0666666666666682,4.0,-0.0018524951556392888,-0.00759016926667582,-1.0
185,37209155.0,312.5,8.8,313.025,0.237001260599131,0.5234216365629152,-0.02499999999999858,4.0,-0.0006946902868638083,-0.002836881335199504,-1.0
186,37209156.0,312.5,8.75,313.025,0.2356118834787619,0.5233993901726741,-0.05000000000000071,1.0,-0.001389377120369073,-0.005698021114637779,-1.0
188,37209199.0,312.5,7.875,313.025,0.211298372472685,0.5231327362603899,-0.9250000000000007,41.0,-0.025702888126446,-0.11105853677246415,-1.0
191,37209214.0,312.5,8.875,313.025,0.23908533500160437,0.5234562617978611,-1.0999999999999996,9.0,-0.030567904632823578,-0.11684362741444765,-1.0
192,37209221.0,312.5,8.8125,313.025,0.23734860559682053,0.5234273035634729,-0.0625,7.0,-0.0017367294047838377,-0.007067167223092443,-1.0
193,37209257.0,312.5,8.8,313.025,0.237001260599131,0.5234216365629152,-0.01249999999999929,36.0,-0.0003473449976895415,-0.001419446654226143,-1.0
195,37209292.0,312.5,8.8,313.03,0.236928531183664,0.5235134629100635,-0.016666666666667496,6.0,-0.00046312561027633814,-0.0018921481520380377,-1.0
196,37209765.0,312.5,8.775,313.025,0.23630657146933018,0.523410428673543,-0.025000000000000355,473.0,-0.0006219597143338196,-0.0028449521322313617,-1.0
199,37209990.0,312.5,8.81,313.03,0.23720640648912936,0.5235178771139104,-0.014999999999998792,16.0,-0.00041681330023540797,-0.0017011628712722208,-1.0
200,37209999.0,312.5,8.8,313.03,0.236928531183664,0.5235134629100635,-0.009999999999999787,9.0,-0.0002778753054653582,-0.0011357184639273798,-1.0
202,37210193.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-0.016666666666667496,2.0,-0.000463124520928504,-0.0018921481520380377,-1.0
203,37210367.0,312.5,8.775,313.03,0.23623384370969985,0.5235025463669274,-0.025000000000000355,174.0,-0.0006219454689193049,-0.0028449521322313617,-1.0
206,37210625.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-0.02499999999999858,40.0,-0.0006946869674339107,-0.002836881335199504,-1.0
208,37210750.0,312.5,8.8,313.04,0.23678303457175906,0.5236972837582066,-0.02499999999999858,95.0,-0.0007674415742940088,-0.002836881335199504,-1.0
209,37210876.0,312.5,8.783333333333333,313.035,0.23639266514931276,0.5235982429140584,-0.016666666666667496,126.0,-0.0003903694224463017,-0.0018957351648992008,-1.0
211,37211188.0,312.5,8.775,313.04,0.23608835027990363,0.5236869509347208,-0.025000000000000355,208.0,-0.0007674388987155278,-0.0028449521322313617,-1.0
213,37211289.0,312.5,8.775,313.035,0.236161103317329,0.5235947204343283,-0.049999999999998934,1.0,-0.0013893728287240614,-0.005681833467430834,-1.0
215,37211364.0,312.5,8.775,313.03,0.23623384370969985,0.5235025463669274,-0.049999999999998934,26.0,-0.0013166324363532156,-0.005681833467430834,-1.0
217,37211488.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-0.02499999999999858,31.0,-0.0006946869674339107,-0.002836881335199504,-1.0
219,37211525.0,312.5,8.8,313.035,0.23685578917861916,0.5236053452890133,-0.02499999999999858,18.0,-0.0006946869674339107,-0.002836881335199504,-1.0
221,37212032.0,312.5,8.8,313.03,0.236928531183664,0.5235134629100635,-0.02499999999999858,39.0,-0.0006946886057007662,-0.002836881335199504,-1.0
222,37212192.0,312.5,8.799999999999999,313.03499999999997,0.2368557891786198,0.5236053452873257,-1.7763568394002505e-15,160.0,-7.274200504420181e-05,-2.220446049250313e-16,-1.0
224,37212291.0,312.5,8.775,313.03,0.23623384370969985,0.5235025463669274,-0.049999999999998934,81.0,-0.0013166324363532156,-0.005681833467430834,-1.0
226,37212347.0,312.5,8.783333333333333,313.03,0.23646540607638428,0.5235061662719254,-0.00833333333333286,1.0,-0.00023156249109848592,-0.0009483168088591334,-1.0
228,37212513.0,312.5,8.775,313.03,0.23623384370969985,0.5235025463669274,-0.025000000000000355,21.0,-0.0006219454689193049,-0.0028449521322313617,-1.0
231,37212918.0,312.5,8.816666666666668,313.065,0.23688219066938107,0.5241638325124143,-0.33333333333333215,3.0,-0.00940813575745511,-0.03711000965123114,-1.0
232,37212926.0,312.5,8.8,313.065,0.23641907208053833,0.5241578196338637,-0.016666666666667496,8.0,-0.00046311858884273693,-0.0018921481520380377,-1.0
234,37212961.0,312.5,8.8,313.055,0.23656469501761107,0.523973436329328,-0.22499999999999964,25.0,-0.006179347016855158,-0.025246782734783813,-1.0
236,37213039.0,312.5,8.8,313.055,0.23656469501761107,0.523973436329328,-0.01249999999999929,4.0,-0.0003473402960915417,-0.001419446654226143,-1.0
238,37213268.0,312.5,8.8,313.055,0.23656469501761107,0.523973436329328,-0.016666666666667496,1.0,-0.0004631204508180331,-0.0018921481520380377,-1.0
239,37213315.0,312.5,7.699999999999999,313.055,0.20599943208974053,0.5237518632340343,-1.1000000000000014,47.0,-0.03056526292787054,-0.13353139262452274,-1.0
241,37213523.0,311.25,9.2375,313.07,0.23080238772357772,0.54808360434766,0.4375,207.0,-0.0057623072940333475,0.04851956479015945,-1.0
243,37213526.0,312.5,8.8,313.07,0.2363462416047092,0.5242500959502294,-0.016666666666667496,1.0,-0.0004631177013038612,-0.0018921481520380377,-1.0
244,37213580.0,312.5,8.7625,313.07,0.23530422826194763,0.5242373052638527,-0.03750000000000142,54.0,-0.0010420133427615774,-0.004270469123452432,-1.0
246,37213601.0,312.5,7.699999999999999,313.07,0.20578106832146617,0.5240731202151405,-1.1000000000000014,12.0,-0.03056517328324304,-0.13353139262452274,-1.0
249,37213753.0,312.5,8.8,313.07,0.2363462416047092,0.5242500959502294,-0.2749999999999986,70.0,-0.007641498622618065,-0.030771658666753545,-1.0
250,37213896.0,312.5,7.699999999999999,313.07,0.20578106832146617,0.5240731202151405,-1.1000000000000014,143.0,-0.03056517328324304,-0.13353139262452274,-1.0
254,37214103.0,312.5,8.8,313.05,0.2366374875035406,0.5238813292174349,-0.02499999999999858,13.0,-0.0006946823107678579,-0.002836881335199504,-1.0
256,37214190.0,312.5,8.783333333333333,313.045,0.23624714539102504,0.5237825652165462,-0.9854166666666675,14.0,-0.0097765097659821,-0.10633252886838815,-1.0
258,37214210.0,312.5,8.71875,313.045,0.2344525521192065,0.5237572945434366,-0.08125000000000071,1.0,-0.002257715231617996,-0.009275842462521748,-1.0
261,37214264.0,312.5,8.785714285714286,313.02,0.23667701110577563,0.523323274950549,-0.7330357142857125,1.0,-0.0027461260773478935,-0.08013651190417583,-1.0
264,37214282.0,312.5,8.8,313.02,0.2370739774372411,0.5233298661864616,-0.7124999999999986,4.0,-0.0021746009311879866,-0.07785500170364333,-1.0
266,37214303.0,312.5,8.783333333333333,313.02,0.23661085008782917,0.5233221817051437,-0.029166666666666785,15.0,-0.0008104732059744657,-0.003315181819125404,-1.0
268,37214346.0,312.5,8.774999999999999,313.02,0.2363792866085168,0.5233183672925357,-0.02500000000000213,42.0,-0.0006946908287243092,-0.002844952132231473,-1.0
269,37214364.0,312.5,8.7375,313.02,0.23533725254335094,0.5233014337117758,-0.03749999999999787,18.0,-0.0010420340651658422,-0.004282661792000625,-1.0
270,37214365.0,312.5,8.7,313.02,0.23429522103833342,0.5232848823219172,-0.03750000000000142,1.0,-0.0010420315050175266,-0.004301081899390808,-1.0
274,37214390.0,312.5,8.774999999999999,313.02,0.2363792866085168,0.5233183672925357,-0.02500000000000213,17.0,-0.0006946908287243092,-0.002844952132231473,-1.0
276,37214418.0,312.5,8.775,313.02,0.23637928660851684,0.5233183672926245,-0.025000000000000355,23.0,-0.0006946908287242537,-0.0028449521322313617,-1.0
279,37214425.0,312.5,8.825,313.02,0.23776866944808875,0.5233415312359213,-0.7250000000000014,2.0,-0.020146657597219925,-0.0789525516732786,-1.0
280,37214432.0,312.5,8.7875,313.02,0.2367266318762114,0.5233240958786745,-0.037499999999999645,7.0,-0.0010420375718773467,-0.00425834568257708,-1.0
281,37214441.0,312.5,8.75,313.02,0.23568459694430385,0.5233070360234571,-0.037499999999999645,9.0,-0.0010420349319075484,-0.004276556767260194,-1.0
285,37214473.0,312.5,8.775,313.02,0.23637928660851684,0.5233183672926245,-1.1999999999999993,5.0,-0.03334677469208777,-0.12817519342399752,-1.0
286,37214478.0,312.5,8.774999999999999,313.02,0.2363792866085168,0.5233183672925357,-1.7763568394002505e-15,5.0,-5.551115123125783e-17,-2.220446049250313e-16,-1.0
289,37214955.0,312.5,8.775,313.03,0.23623384370969985,0.5235025463669274,-1.1999999999999993,90.0,-0.03334656344374343,-0.12817519342399752,-1.0
292,37215460.0,312.5,8.75,313.015,0.2357572977584009,0.5232147384654162,-0.025000000000000355,19.0,-0.0006946913811361755,-0.0028530689824065106,-1.0
295,37215572.0,312.5,8.775,313.02,0.23637928660851684,0.5233183672926245,-0.025000000000000355,36.0,-0.0006946908287242537,-0.0028449521322313617,-1.0
298,37215754.0,312.5,8.774999999999999,313.025,0.23630657146933015,0.523410428673543,-1.200000000000001,18.0,-0.03334666816509779,-0.12817519342399777,-1.0
301,37215997.0,312.5,8.75,313.025,0.2356118834787619,0.5233993901726741,-0.05000000000000071,91.0,-0.001389377120369073,-0.005698021114637779,-1.0
303,37216120.0,312.5,8.775,313.025,0.23630657146933018,0.523410428673543,-0.025000000000000355,89.0,-0.0006946891298008073,-0.0028449521322313617,-1.0
305,37216243.0,312.5,8.775,313.025,0.23630657146933018,0.523410428673543,-0.025000000000000355,34.0,-0.0006946891298008073,-0.0028449521322313617,-1.0
307,37216456.0,312.5,8.758333333333333,313.02500000000003,0.23584344601680848,0.52340305075953,-0.025000000000000355,180.0,-0.0006946883683240368,-0.002850358224356586,-1.0
309,37216458.0,312.5,8.75,313.025,0.2356118834787619,0.5233993901726741,-0.025000000000000355,1.0,-0.0006946879905682657,-0.0028530689824065106,-1.0
311,37216646.0,312.5,8.75,313.02,0.23568459694430385,0.5233070360234571,-0.025000000000000355,166.0,-0.0006946896642129885,-0.0028530689824065106,-1.0
314,37217157.0,312.5,8.775,313.025,0.23630657146933018,0.523410428673543,-0.025000000000000355,191.0,-0.0007674059679109169,-0.0028449521322313617,-1.0
316,37217159.0,312.5,8.775,313.03,0.23623384370969985,0.5235025463669274,-0.00833333333333286,1.0,-0.00023156236668442354,-0.0009492169673320481,-1.0
318,37217248.0,312.5,8.775,313.03,0.23623384370969985,0.5235025463669274,-0.025000000000000355,26.0,-0.0006946874739641451,-0.0028449521322313617,-1.0
320,37217342.0,312.5,8.775,313.03,0.23623384370969985,0.5235025463669274,-0.025000000000000355,17.0,-0.0006946874739641451,-0.0028449521322313617,-1.0
322,37217490.0,312.5,8.8,313.06,0.2364918898807214,0.5240655997813981,-0.02499999999999858,47.0,-0.0011313299086433692,-0.002836881335199504,-1.0
325,37217510.0,312.5,8.825,313.06,0.2371865693029174,0.5240749412646295,-0.6099999999999994,18.0,-0.0028982052080046283,-0.06683757600115298,-1.0
327,37217543.0,312.5,8.790000000000001,313.06,0.23621401838569123,0.5240619135618019,-0.15999999999999837,11.0,-0.004445963310463902,-0.01803882058967824,-1.0
329,37217566.0,312.5,8.588888888888889,313.06,0.23062574499295627,0.5239940639699014,-0.2861111111111114,9.0,-0.007950186153806604,-0.03276895710432264,-1.0
332,37217662.0,312.5,8.8,313.06,0.2364918898807214,0.5240655997813981,-0.7062499999999989,41.0,-0.0019711856024589025,-0.07719775554130504,-1.0
333,37217700.0,312.5,7.875,313.06,0.21078926010650967,0.523861691558869,-0.9250000000000007,38.0,-0.025702629774211727,-0.11105853677246415,-1.0
335,37218098.0,312.5,7.875,313.06,0.21078926010650967,0.523861691558869,-0.9250000000000007,372.0,-0.025702629774211727,-0.11105853677246415,-1.0
338,37218340.0,312.5,8.8,313.05,0.2366374875035406,0.5238813292174349,-1.174999999999999,17.0,-0.03265148139157756,-0.1253302412917663,-1.0
340,37218400.0,312.5,8.8,313.055,0.23656469501761107,0.523973436329328,-0.049999999999998934,32.0,-0.0013893627098292838,-0.005665737535677196,-1.0
342,37218492.0,312.5,8.8,313.045,0.23671026735082448,0.52378927838026,-0.049999999999998934,28.0,-0.001462139063861695,-0.005665737535677196,-1.0
344,37218551.0,312.5,8.8,313.045,0.23671026735082448,0.52378927838026,-0.02499999999999858,2.0,-0.0006946838198915173,-0.002836881335199504,-1.0
345,37218628.0,312.5,8.790000000000001,313.035,0.23657791470238626,0.5236010746936692,-0.009999999999999787,77.0,-0.00013235264843822203,-0.0011370097870751247,-1.0
348,37218681.0,312.5,8.775,313.035,0.236161103317329,0.5235947204343283,-0.049999999999998934,2.0,-0.0013893728287240614,-0.005681833467430834,-1.0
350,37218759.0,312.5,8.775,313.03,0.23623384370969985,0.5235025463669274,-0.025000000000000355,47.0,-0.0006219454689193049,-0.0028449521322313617,-1.0
352,37218835.0,312.5,8.783333333333333,313.03,0.23646540607638428,0.5235061662719254,-0.016666666666667496,41.0,-0.00046312510727972156,-0.0018957351648992008,-1.0
353,37218856.0,312.5,8.77,313.03,0.23609490634912925,0.5235003835486474,-0.013333333333333641,21.0,-0.00037049972725503033,-0.001519179935170032,-1.0
355,37218954.0,312.5,8.7875,313.025,0.2366539158907091,0.5234160115378472,-0.01249999999999929,55.0,-0.00027461529295486065,-0.0014214643473774255,-1.0
356,37218956.0,312.5,8.77,313.025,0.23616763378065062,0.5234082073744872,-0.01750000000000007,2.0,-0.00048628211005849464,-0.0019934507526916173,-1.0
358,37218989.0,312.5,8.75,313.03,0.2355391573494214,0.5234918009789702,-0.025000000000000355,26.0,-0.0007674141199087714,-0.0028530689824065106,-1.0
361,37219025.0,312.5,8.775,313.03,0.23623384370969985,0.5235025463669274,-0.025000000000000355,4.0,-0.0006946874739641451,-0.0028449521322313617,-1.0
362,37219107.0,312.5,8.75,313.025,0.2356118834787619,0.5233993901726741,-0.025000000000000355,82.0,-0.0006219602309379402,-0.0028530689824065106,-1.0
365,37219406.0,312.5,8.775,313.025,0.23630657146933018,0.523410428673543,-0.02499999999999858,94.0,-0.0006946891298006963,-0.0028449521322311392,-1.0
367,37219454.0,312.5,8.766666666666667,313.035,0.23592954160622065,0.5235912171686508,-0.033333333333333215,10.0,-0.0009262475723985086,-0.0037950709685516094,-1.0
370,37219563.0,312.5,8.799999999999999,313.035,0.23685578917861913,0.5236053452890133,-1.7763568394002505e-15,50.0,-2.7755575615628914e-17,-2.220446049250313e-16,-1.0
